subject,predicate,object
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005559
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005401
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005098
CHEBI:46195,biolink:related_to,CHEBI:176497
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005961
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001386
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021074
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005178
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005068
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005105
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0007256
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0008383
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0000831
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005277
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002277
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024355
CHEBI:46195,biolink:subclass_of,CHEBI:22160
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001106
CHEBI:46195,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005468
CHEBI:3749,biolink:related_to,CHEBI:35475
CHEBI:3749,biolink:subclass_of,CHEBI:83403
CHEBI:3749,biolink:related_to,CHEBI:37958
CHEBI:35842,biolink:treats_or_applied_or_studied_to_treat,MONDO:0008383
CHEBI:35842,biolink:subclass_of,CHEBI:23888
CHEBI:35842,biolink:treats_or_applied_or_studied_to_treat,MONDO:0011849
CHEBI:35472,biolink:subclass_of,CHEBI:23888
CHEBI:35472,biolink:subclass_of,CHEBI:67079
CHEBI:15365,biolink:related_to,CHEBI:35475
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005180
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002771
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005044
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005401
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005359
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002492
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005098
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002692
CHEBI:15365,biolink:related_to,CHEBI:176497
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005385
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002654
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021085
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021074
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021040
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005178
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005068
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005240
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005264
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005053
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005812
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005347
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005043
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005252
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005267
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005365
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0018177
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005030
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005266
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006626
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005016
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0000960
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005015
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005010
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005335
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002679
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004995
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005233
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004993
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0021100
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005299
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005394
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005311
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0008383
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004976
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004972
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0015796
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0000831
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005567
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005277
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024313
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024355
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0024644
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0007915
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0006032
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005468
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005065
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0001657
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002269
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0004471
CHEBI:15365,biolink:treats_or_applied_or_studied_to_treat,MONDO:0015231
MONDO:0043458,biolink:subclass_of,MONDO:0021178
MONDO:0000266,biolink:subclass_of,MONDO:0005766
MONDO:0000266,biolink:subclass_of,MONDO:0005657
MONDO:0005429,biolink:subclass_of,MONDO:0005560
MONDO:0005429,biolink:subclass_of,MONDO:0024619
MONDO:0000262,biolink:subclass_of,MONDO:0002041
MONDO:0006764,biolink:subclass_of,MONDO:0002041
MONDO:0005723,biolink:subclass_of,MONDO:0006764
MONDO:0005723,biolink:subclass_of,MONDO:0005724
MONDO:0005766,biolink:subclass_of,MONDO:0005275
MONDO:0005766,biolink:subclass_of,MONDO:0024355
MONDO:0005766,biolink:subclass_of,MONDO:0002041
MONDO:0005445,biolink:subclass_of,MONDO:0011989
MONDO:0005859,biolink:subclass_of,MONDO:0011989
MONDO:0005446,biolink:subclass_of,MONDO:0011989
MONDO:0015908,biolink:subclass_of,MONDO:0002040
MONDO:0006014,biolink:subclass_of,MONDO:0002026
GO:0042166,biolink:related_to,CHEBI:15355
GO:0022848,biolink:related_to,CHEBI:15355
GO:0016907,biolink:related_to,CHEBI:15355
GO:0016907,biolink:subclass_of,GO:0015464
GO:0015870,biolink:related_to,CHEBI:15355
GO:0015464,biolink:related_to,CHEBI:15355
GO:0015464,biolink:related_to,GO:0042166
GO:0015464,biolink:related_to,GO:0007271
GO:0008292,biolink:related_to,CHEBI:15355
GO:0008292,biolink:subclass_of,GO:0008291
GO:0008291,biolink:related_to,CHEBI:15355
GO:0007271,biolink:related_to,CHEBI:15355
GO:0006581,biolink:related_to,CHEBI:15355
GO:0006581,biolink:subclass_of,GO:0008291
GO:0005277,biolink:related_to,CHEBI:15355
GO:0004102,biolink:related_to,CHEBI:15355
GO:0003990,biolink:related_to,CHEBI:15355
GO:1905145,biolink:related_to,CHEBI:15355
GO:1905145,biolink:subclass_of,GO:1905144
GO:1905144,biolink:related_to,CHEBI:15355
GO:0061526,biolink:related_to,CHEBI:15355
GO:0061526,biolink:subclass_of,GO:0015870
GO:0051630,biolink:related_to,CHEBI:15355
GO:0051630,biolink:subclass_of,GO:0015870
CHEBI:47622,biolink:treats_or_applied_or_studied_to_treat,MONDO:0005558
CHEBI:47622,biolink:treats_or_applied_or_studied_to_treat,MONDO:0002909
CHEBI:47622,biolink:treats_or_applied_or_studied_to_treat,MONDO:0019956
